Movie Name,Time,Rating,Top 7 Cast,Western,Documentary,Music,TV Movie,War,History,Horror,Romance,Drama,Mystery,Fantasy,Crime,Comedy,Family,Animation,Thriller,Adventure,Science Fiction,Action
Scary Movie 3 (2003),84,60,Anna FarisCindy Campbell; Simon RexGeorge; Anthony AndersonMahalik; Charlie SheenTom; Regina HallBrenda Meeks; Leslie NielsenPresident Baxter Harris; Kevin HartCJ,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Rascal Does Not Dream of a Knapsack Kid (2023),75,77,Kaito IshikawaSakuta Azusagawa (voice); Asami SetoMai Sakurajima (voice); Yurika KuboKaede Azusagawa (voice); Nao ToyamaTomoe Koga (voice); Atsumi TanezakiRio Futaba (voice); Maaya UchidaNodoka Toyohama (voice); Inori MinaseShōko Makinohara (voice),0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0
Scrooged (1988),101,68,Bill MurrayFrancis Cross; Karen AllenClaire Phillips; John ForsytheLew Hayward; John GloverBryce Cummings; Bobcat GoldthwaitEliot Loudermilk; David JohansenGhost of Christmas Past; Carol KaneGhost of Christmas Present,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0
Halloween (2018),106,66,Jamie Lee CurtisLaurie Strode; Judy GreerKaren; Andi MatichakAllyson; James Jude CourtneyThe Shape; Nick CastleThe Shape; Haluk BilginerDr. Sartain; Will PattonOfficer Hawkins,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
2012 (2009),158,58,John CusackJackson Curtis; Amanda PeetKate Curtis; Chiwetel EjioforAdrian Helmsley; Thandiwe NewtonLaura Wilson; Oliver PlattCarl Anheuser; Tom McCarthyGordon Silberman; Woody HarrelsonCharlie Frost,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Cursed (2023),60,66,Daniela CasasAmaia; Noah CasasArgi; Roxana VisanBéatriz; Laila NúñezElena; Haizea CarnerosLidia; Nacho GuerrerosPablo; Vanesa RomeroJulia Torres,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
The Croods (2013),98,69,Nicolas CageGrug (voice); Emma StoneEep (voice); Ryan ReynoldsGuy (voice); Catherine KeenerUgga (voice); Cloris LeachmanGran (voice); Clark DukeThunk (voice); Chris SandersBelt (voice),0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,1
Goosebumps (2015),103,63,Jack BlackR.L. Stine; Dylan MinnetteZach Cooper; Odeya RushHannah Fairchild; Amy RyanGale Cooper; Ryan LeeChamp; Jillian BellLorraine Conyers; Halston SageTaylor,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0
Disturbia (2007),105,67,Shia LaBeoufKale Brecht; Sarah RoemerAshley Carlson; Carrie-Anne MossJulie Brecht; David MorseRobert Turner; Aaron YooRonnie; Jose Pablo CantilloOfficer Gutierrez; Matt CravenDaniel Brecht,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
Friday (1995),91,72,Ice CubeCraig; Chris TuckerSmokey; Nia LongDebbie; Tommy Lister Jr.Deebo; John WitherspoonMr. Jones; Anna Maria HorsfordMrs. Jones; Regina KingDana,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
The Punisher (2004),124,64,"Thomas JaneFrank Castle / The Punisher; John TravoltaHoward Saint; Will PattonQuentin Glass; Roy ScheiderFrank Castle, Sr.; Laura HarringLivia Saint; Ben FosterSpecker Dave; Samantha MathisMaria Castle",0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
The Lego Movie (2014),100,74,Chris PrattEmmet Brickowski (voice); Elizabeth BanksWyldstyle / Lucy (voice); Will FerrellLord Business / President Business / The Man Upstairs; Morgan FreemanVitruvius (voice); Will ArnettBatman / Bruce Wayne (voice); Liam NeesonBad Cop / Good Cop / Pa Cop (voice); Alison BrieUnikitty (voice),0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
Dirty Grandpa (2016),102,59,Robert De NiroDick Kelly; Zac EfronJason Kelly; Aubrey PlazaLenore; Zoey DeutchShadia; Julianne HoughMeredith Goldstein; Dermot MulroneyDavid Kelly; Adam PallyCousin Nick,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Pedro Páramo (2024),131,69,Manuel Garcia-RulfoPedro Páramo; Tenoch Huerta MejíaJuan Preciado; Dolores HerediaEduviges; Ilse SalasSusana San Juan; Hector KotsifakisFulgor Sedano; Mayra BatallaDamiana Cisneros; Roberto SosaRentería,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
Peninsula (2020),115,68,Gang Dong-wonHan Jung-seok; Lee Jung-hyunMin-jung; Lee ReJoon-yi; Kwon Hae-hyoKim Noh-in; Kim Min-jaeSergeant Hwang; Koo Kyo-hwanCaptain Seo; Kim Do-yoonChul-min,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Fireproof (2008),118,77,Kirk CameronCaleb Holt; Erin BetheaCatherine Holt; Ken BevelMichael Simmons; Stephen DervanWayne Floyd; Ric YoungTerrell Sanders; Jason McLeodEric Harmon; Harris MalcomJohn Holt,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
Hunting Games (2023),94,40,Chris 'C.T.' TamburelloWill Walker; Tito OrtizAustin; Bruce DernHenry; Danny TrejoSheriff Ramos; Randy CharachAgent Howell; Ed MorroneDarby; London MayDeputy,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
Star Wars: Episode I - The Phantom Menace (1999),136,66,Liam NeesonQui-Gon Jinn; Ewan McGregorObi-Wan Kenobi; Natalie PortmanPadmé Amidala; Jake LloydAnakin Skywalker; Ian McDiarmidSenator Palpatine; Pernilla AugustShmi Skywalker; Oliver Ford DaviesGovernor Sio Bibble,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
The Karate Kid Part II (1986),113,63,Ralph MacchioDaniel LaRusso; Pat MoritaMr. Miyagi; Danny KamekonaSato Toguchi; Nobu McCarthyYukie; Yuji OkumotoChozen Toguchi; Tamlyn TomitaKumiko; Joey MiyashimaToshio,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,1
Hancock (2008),92,63,Will SmithJohn Hancock; Charlize TheronMary Embrey; Jason BatemanRay Embrey; Jae HeadAaron Embrey; Eddie MarsanRed; David MatteyMan Mountain; Maetrix FittenMatrix,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
Cloud Atlas (2012),172,69,Tom HanksDr. Henry Goose / Hotel Manager / Isaac Sachs / Dermot Hoggins / Cavendish Look-a-Like Actor / Zachry; Halle BerryNative Woman / Jocasta Ayrs / Luisa Rey / Indian Party Guest / Ovid / Meronym; Jim BroadbentCaptain Molyneux / Vyvyan Ayrs / Timothy Cavendish / Korean Musician / Prescient 2; Hugo WeavingHaskell Moore / Tadeusz Kesselring / Bill Smoke / Nurse Noakes / Boardman Mephi / Old Georgie; Jim SturgessAdam Ewing / Poor Hotel Guest / Megan's Dad / Highlander / Hae-Joo Chang / Adam / Zachry Brother-in-Law; Bae DoonaTilda / Megan's Mom / Mexican Woman / Sonmi-451 / Sonmi-351 / Sonmi Prostitute; Ben WhishawCabin Boy / Robert Frobisher / Store Clerk / Georgette / Tribesman,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
Love Don't Co$t a Thing (2003),100,74,Nick CannonAlvin Johnson; Christina MilianParis Morgan; Kenan ThompsonWalter Colley; Kal PennKenneth Warman; Steve HarveyClarence Johnson; Vanessa Bell CallowayVivian Johnson; Reagan Gomez-PrestonOlivia,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0
Snowpiercer (2013),127,69,Chris EvansCurtis Everett; Song Kang-hoNamgoong Minsu; John HurtGilliam; Tilda SwintonMinister Mason; Jamie BellEdgar; Octavia SpencerTanya; Ed HarrisMinister Wilford,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1
The OctoGames (2022),88,54,Lacy HartselleCarrie; Cale AdcockSquish; Luv PatelAJ; Henry HaggardWalt; Allison ShrumMaxine; Alice RaverRuth; Brad BelemjianJaxPro,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
Drive (2011),100,76,Ryan GoslingDriver; Carey MulliganIrene; Bryan CranstonShannon; Albert BrooksBernie Rose; Oscar IsaacStandard; Christina HendricksBlanche; Ron PerlmanNino,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Society of the Snow (2023),144,80,"Enzo VogrincicNuma Turcatti; Agustín PardellaFernando ""Nando"" Parrado; Matías RecaltRoberto Canessa; Esteban BigliardiJavier Methol; Diego VegezziMarcelo Pérez del Castillo; Fernando Contigiani GarcíaArturo Nogueira; Esteban KukuriczkaAdolfo ""Fito"" Strauch",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
The Mule (2018),116,69,Clint EastwoodEarl Stone; Bradley CooperAgent Colin Bates; Laurence FishburneSpecial Agent in Charge; Michael PeñaAgent Treviño; Dianne WiestMary; Andy GarcíaLatón; Ignacio SerricchioJulio,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Freddy's Fridays (2023),77,61,Danielle ScottLila Jones; Lauren BuddJessica; Matthew BaunsgardDCI Banks; Jase RiversTodd Fischer; Matthew MetcalfeHugo; Tom BeechcroftJohnny; Cici ClarkePatricia,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Mothers' Instinct (2024),94,70,Anne HathawayCeline; Jessica ChastainAlice; Anders Danielsen LieSimon; Josh CharlesDamian; Caroline LagerfeltJean; Alexander BlaiseDr. Wallace; Steve RoutmanMedical Examiner,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0
The Deep Dark (2023),103,58,Samuel Le BihanRoland; Amir el KacemAmir; Thomas SolivérèsLouis; Jean-Hugues AngladeBerthier; Marc RisoPolo; Bruno SanchesSantini; Diego MartínMiguel,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0
A Mother's Embrace (2024),91,60,Marjorie EstianoAna; Chandelly BrazCristina; Javier DrolasUlisses; Reynaldo MachadoRoque; Val PerréDias; Angela RabelloDrika; Helena VarvakiCarmem,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Anatomy of a Fall (2023),151,76,Sandra HüllerSandra Voyter; Swann ArlaudMaître Vincent Renzi; Milo Machado-GranerDaniel; Antoine ReinartzAdvocate General; Samuel TheisSamuel Maleski; Jehnny BethMarge Berger; Saadia BentaïebMaître Nour Boudaoud,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Mulan (2020),115,69,Liu YifeiHua Mulan; Donnie YenCommander Tung; Gong LiXian Niang; Jet LiThe Emperor; Jason Scott LeeBöri Khan; Yoson AnChen Honghui; Tzi MaHua Zhou,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
Puss in Boots (2011),90,66,Antonio BanderasPuss in Boots (voice); Salma Hayek PinaultKitty Softpaws (voice); Zach GalifianakisHumpty Dumpty (voice); Billy Bob ThorntonJack (voice); Amy SedarisJill (voice); Constance MarieImelda (voice); Mike MitchellAndy Beanstalk (voice),0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
The Santa Clause 3: The Escape Clause (2006),97,55,Tim AllenSanta / Scott Calvin; Elizabeth MitchellMrs. Claus / Carol; Judge ReinholdNeil Miller; Wendy CrewsonLaura Miller; Ann-MargretSylvia Newman; Eric LloydCharlie; Spencer BreslinCurtis,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
Return of the Jedi (1983),132,79,Mark HamillLuke Skywalker; Harrison FordHan Solo; Carrie FisherPrincess Leia; Billy Dee WilliamsLando Calrissian; Anthony DanielsC-3PO; Peter MayhewChewbacca; Sebastian ShawAnakin Skywalker,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
Aquaman (2018),143,69,Jason MomoaArthur Curry / Aquaman; Amber HeardMera; Willem DafoeNuidis Vulko; Patrick WilsonKing Orm Marius / Ocean Master; Nicole KidmanAtlanna; Dolph LundgrenKing Nereus; Yahya Abdul-Mateen IIDavid Kane / Black Manta,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
Red Notice (2021),118,68,Dwayne JohnsonJohn Hartley; Ryan ReynoldsNolan Booth; Gal GadotSarah Black / The Bishop; Ritu AryaInspector Urvashi Das; Chris DiamantopoulosSotto Voce; Ivan MbakopTambwe; Vincenzo AmatoDirector Gallo,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1
Power Rangers (2017),124,63,Dacre MontgomeryJason Lee Scott / The Red Ranger; RJ CylerBilly Cranston / The Blue Ranger; Ludi LinZack Taylor / The Black Ranger; Naomi ScottKimberly Hart / The Pink Ranger; Becky GTrini / The Yellow Ranger; Bryan CranstonZordon; Bill HaderAlpha 5 (voice),0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
The Invitation (2022),105,61,Nathalie EmmanuelEvie Alexander; Thomas DohertyWalter De Ville; Sean PertweeMr. Fields; Hugh SkinnerOliver Alexander; Carol Ann CrawfordMrs. Swift; Alana BodenLucy; Stephanie CorneliussenViktoria,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
The Texas Chainsaw Massacre (2003),98,63,Jessica BielErin Hardesty; Jonathan TuckerMorgan; Andrew BryniarskiThomas Hewitt / Leatherface; Erica LeerhsenPepper; Eric BalfourKemper; Mike VogelAndy; R. Lee ErmeySheriff Hoyt,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Infinite (2021),106,66,Mark WahlbergEvan McCauley; Chiwetel EjioforBathurst 2020; Sophie CooksonNora Brightman; Jason MantzoukasArtisan; Rupert FriendBathurst 1985; Toby JonesPorter; Dylan O'BrienTreadway,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Scary Movie 4 (2006),83,55,Anna FarisCindy Campbell; Regina HallBrenda Meeks; Craig BierkoTom Ryan; Bill PullmanHenry Hale; Anthony AndersonMahalik; Leslie NielsenPresident Baxter Harris; Molly ShannonMarilyn,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Sleeping Beauty (1959),75,69,Mary CostaPrincess Aurora (voice); Bill ShirleyPrince Phillip (voice); Eleanor AudleyMaleficent (voice); Verna FeltonFlora / Queen Leah (voice); Barbara LuddyMerryweather (voice); Barbara Jo AllenFauna (voice); Taylor HolmesKing Stefan (voice),0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0
Hachi: A Dog's Tale (2009),93,80,Richard GereParker Wilson; Joan AllenCate Wilson; Sarah RoemerAndy; Cary-Hiroyuki TagawaKen; Erick AvariJasjeet; Robbie SublettMichael; Davenia McFaddenMary Anne,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
The Quest for Tom Sawyer's Gold (2023),88,51,Stephen A. ElkinsThomas Sawyer; Max PurgetHigh School Student; Bobby Ray Thompson IIIStudent; Joey Lauren AdamsJenny Muncaster; Patrick MuldoonAJ Harrison; Alex Hyde-WhiteJJ Harper; Amanda Joy EricksonAgatha Armstrong,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
A Dog's Purpose (2017),100,76,Josh GadDogs: Bailey / Buddy / Tino / Ellie (voice); K.J. ApaTeen Ethan; Britt RobertsonTeen Hannah; Dennis QuaidAdult Ethan; Peggy LiptonAdult Hannah; Juliet RylanceElizabeth - Ethan's Mom; Luke KirbyJim - Ethan's Dad,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,1,0,0
Notting Hill (1999),124,73,Julia RobertsAnna Scott; Hugh GrantWilliam Thacker; Gina McKeeBella; Tim McInnernyMax; Rhys IfansSpike; Emma ChambersHoney; Hugh BonnevilleBernie,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
Beautiful Disaster (2023),96,67,Dylan SprouseTravis Maddox; Virginia GardnerAbby Abernathy; Austin NorthShepley Maddox; Libe BarerAmerica Mason; Rob EstesBenny; Brian Austin GreenMick Abernathy; Autumn ReeserProfessor Felder,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0
"I, Robot (2004)",115,70,Will SmithDel Spooner; Bridget MoynahanSusan Calvin; Alan TudykSonny (voice); James CromwellDr. Alfred Lanning; Bruce GreenwoodLawrence Robertson; Shia LaBeoufFarber; Chi McBrideLt. John Bergin,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
The Goonies (1985),114,75,"Sean AstinMikey Walsh; Josh BrolinBrand Walsh; Jeff CohenLawrence ""Chunk"" Cohen; Corey FeldmanClark ""Mouth"" Devereaux; Kerri GreenAndy Carmichael; Martha PlimptonStephanie ""Stef"" Steinbrenner; Ke Huy QuanRichard ""Data"" Wang",0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0
A Dog's Journey (2019),109,81,"Marg HelgenbergerHannah Montgomery; Betty GilpinGloria Mitchell; Henry LauTrent; Kathryn PrescottClarity June ""CJ"" Mitchell; Dennis QuaidEthan Montgomery; Josh GadBailey / Molly / Big Dog / Max (voice); Abby Ryder FortsonYoung CJ",0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0
The Crow (1994),102,75,Brandon LeeEric Draven / The Crow; Rochelle DavisSarah; Ernie HudsonAlbrecht; Michael WincottTop Dollar; Bai LingMyca; Sofia ShinasShelly Webster; Anna ThomsonDarla,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Gremlins (1984),106,71,Zach GalliganBilly Peltzer; Phoebe CatesKate Beringer; Hoyt AxtonRandall Peltzer; Frances Lee McCainLynn Peltzer; Corey FeldmanPete Fountaine; Keye LukeGrandfather (Mr. Wing); John LouieChinese Boy,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Underworld: Rise of the Lycans (2009),92,65,Rhona MitraSonja; Bill NighyViktor; Michael SheenLucian; Shane BrollyKraven; Steven MackintoshAndreas Tanis; Kevin GreviouxRaze; David AstonColoman,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1
Untamed Royals (2024),99,63,Juan Pablo FuentesXavier; Fernando CattoriGerardo; Ximena LamadridMariana; Renata ManterolaRenata; Alfonso HerreraRodrigo Majarrez; Caraly SánchezPaty; Ana WillsPilar,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0
Shark Tale (2004),90,60,Will SmithOscar (voice); Robert De NiroDon Lino (voice); Renée ZellwegerAngie (voice); Jack BlackLenny (voice); Angelina JolieLola (voice); Ziggy MarleyErnie (voice); Martin ScorseseSykes (voice),0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1
The Three Musketeers: Milady (2023),115,64,François CivilD'Artagnan; Vincent CasselAthos; Romain DurisAramis; Pio MarmaïPorthos; Eva GreenMilady; Lyna KhoudriConstance Bonacieux; Louis GarrelLouis XIII,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1
"Salò, or the 120 Days of Sodom (1976)",116,64,Paolo BonacelliThe Duke; Giorgio CataldiThe Bishop; Uberto Paolo QuintavalleThe Magistrate; Aldo VallettiThe President; Caterina BorattoSignora Castelli; Elsa De GiorgiSignora Maggi; Hélène SurgèreSignora Vaccari,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Oldboy (2003),120,83,Choi Min-sikOh Dae-su; Yoo Ji-taeLee Woo-jin; Kang Hye-jungMi-do; Kim Byeong-okMr. Han; Ji Dae-hanNo Joo-hwan; Oh Dal-suPark Cheol-woong; Lee Seung-shinHypnotist,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1
City of God (2002),129,84,Alexandre RodriguesBuscapé - Rocket; Leandro FirminoZé Pequeno - Li'l Zé; Phellipe HaagensenBené - Benny; Douglas SilvaDadinho - Li'l Dice; Jonathan HaagensenCabeleira - Shaggy; Matheus NachtergaeleSandro Cenoura - Carrot; Seu JorgeMané Galinha - Knockout Ned,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
Home Alone: The Holiday Heist (2012),87,52,Christian MartynFinn Baxter; Jodelle FerlandAlexis Baxter; Malcolm McDowellSinclair; Debi MazarJessica; Eddie SteeplesMr. Hughes; Doug MurrayCurtis Baxter; Ellie HarvieCatherine Baxter,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
Maleficent: Mistress of Evil (2019),119,73,Angelina JolieMaleficent; Elle FanningPrincess Aurora; Harris DickinsonPrince Phillip; Michelle PfeifferQueen Ingrith; Sam RileyDiaval; Chiwetel EjioforConall; Ed SkreinBorra,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1
L.A. Confidential (1997),138,78,Guy PearceEdmund 'Ed' Exley; Russell CroweWendell 'Bud' White; Kevin SpaceyJack Vincennes; Kim BasingerLynn Bracken; Danny DeVitoSid Hudgens; James CromwellDudley Smith; David StrathairnPierce Patchett,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0
Berserk: The Golden Age Arc I - The Egg of the King (2012),76,72,Hiroaki IwanagaGuts (voice); Takahiro SakuraiGriffith (voice); Yuki KajiJudeau (voice); Takahiro FujiwaraPippin (voice); Toa YukinariCasca (voice); Yoshiaki MatsumotoCorkus (voice); Minako KotobukiRickert (voice),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,1
Netoraserare 3 ~Love~ (2018),60,90,Yua MikamiUdai IwasakiYumi Kazama,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
The Addams Family (1991),100,71,Raúl JuliáGomez Addams; Anjelica HustonMorticia Addams; Christopher LloydUncle Fester; Christina RicciWednesday Addams; Carel StruyckenLurch; Dan HedayaTully Alford; Jimmy WorkmanPugsley Addams,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0
The Founder (2016),115,71,Michael KeatonRay Kroc; Nick OffermanDick McDonald; John Carroll LynchMac McDonald; Linda CardelliniJoan Smith; B.J. NovakHarry J. Sonneborn; Laura DernEthel Kroc; Justin Randell BrookeFred Turner,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
Family Pack (2024),95,56,Franck DuboscJérôme Vassier; Jean RenoGilbert Vassier; Suzanne ClémentMarie; Lisa Do Couto TexeiraClara; Raphael RomandThéo; Alizée CaugniesLouise; Jonathan LambertChildéric Vassier,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1
Road to Ninja: Naruto the Movie (2012),109,73,Junko TakeuchiNaruto Uzumaki (voice); Chie NakamuraSakura Haruno (voice); Toshiyuki MorikawaMinato Namikaze (voice); Emi ShinoharaKushina Uzumaki (voice); Kazuhiko InoueKakashi Hatake (voice); Naoya UchidaMasked Man (voice); Noriaki SugiyamaSasuke Uchiha (voice),0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
The Expendables 3 (2014),126,62,Sylvester StalloneBarney Ross; Jason StathamLee Christmas; Harrison FordMax Drummer; Mel GibsonConrad Stonebanks; Arnold SchwarzeneggerTrench; Antonio BanderasGalgo; Jet LiYin Yang,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
ParaNorman (2012),90,70,Kodi Smit-McPheeNorman Babcock (voice); Tucker AlbrizziNeil Downe (voice); Jodelle FerlandAggie Prenderghast (voice); Anna KendrickCourtney Babcock (voice); Casey AffleckMitch Downe (voice); Leslie MannSandra Babcock (voice); Jeff GarlinPerry Babcock (voice),0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0
The Human Centipede 2 (Full Sequence) (2011),91,48,Laurence R. HarveyMartin; Ashlynn YennieMiss Yennie; Dominic BorrelliPaul; Georgia GoodrickValerie; Maddi BlackCandy; Kandace CaineKarrie; Lucas HansenIan,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
Doctor Strange (2016),115,74,Benedict CumberbatchDr. Stephen Strange; Chiwetel EjioforMordo; Rachel McAdamsDr. Christine Palmer; Benedict WongWong; Mads MikkelsenKaecilius; Tilda SwintonThe Ancient One; Michael StuhlbargDr. Nicodemus West,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1
The Spy Who Loved Me (1977),125,68,Roger MooreJames Bond; Barbara BachMajor Anya Amasova; Curd JürgensKarl Stromberg; Richard KielJaws; Caroline MunroNaomi; Walter GotellGeneral Anatol Gogol; Geoffrey KeenSir Frederick Gray,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
Teen Titans Go! To the Movies (2018),84,72,Greg CipesBeast Boy (voice); Scott MenvilleRobin (voice); Khary PaytonCyborg (voice); Tara Charendoff-StrongRaven (voice); Hynden WalchStarfire (voice); Will ArnettSlade (voice); Kristen BellJade Wilson (voice),0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1
Bumblebee (2018),113,67,Hailee SteinfeldCharlie Watson; John CenaAgent Jack Burns; Jorge Lendeborg Jr.Memo; John OrtizDr. Powell; Jason Ian DruckerOtis Watson; Pamela AdlonSally Watson; Stephen SchneiderRon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
The Sadness (2021),99,68,Regina LeiKat; Berant ZhuJim; Ying-Ru ChenMolly; Tzu-Chiang WangBusiness Man; Emerson TsaiWarren Liu; Lan Wei-HuaDr. Alan Wong; Chi-Min ChouOld Woman,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
Horton Hears a Who! (2008),86,65,Jim CarreyHorton (voice); Steve CarellMayor (voice); Carol BurnettKangaroo (voice); Will ArnettVlad (voice); Seth RogenMorton (voice); Dan FoglerCouncilman / Yummo Wickersham (voice); Isla FisherDr. Mary Lou Larue (voice),0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0
The Banker (2020),120,76,Anthony MackieBernard Garrett; Samuel L. JacksonJoe Morris; Nicholas HoultMatt Steiner; Nia LongEunice Garrett; Jessie T. UsherTony Jackson; Colm MeaneyPatrick Barker; Paul Ben-VictorDonald Silverthorne,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Desperado (1995),104,69,Antonio BanderasEl Mariachi; Salma Hayek PinaultCarolina; Joaquim de AlmeidaBucho; Steve BuscemiBuscemi; Cheech MarinShort Bartender; Carlos GómezRight Hand; Quentin TarantinoPick-Up Guy,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1
Planet of the Apes (2001),120,58,Mark WahlbergCaptain Leo Davidson; Tim RothThade; Helena Bonham CarterAri; Michael Clarke DuncanAttar; Kris KristoffersonKarubi; Estella WarrenDaena; Paul GiamattiLimbo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
Spectre (2015),148,66,Daniel CraigJames Bond; Christoph WaltzBlofeld; Léa SeydouxMadeleine; Ralph FiennesM; Monica BellucciLucia; Ben WhishawQ; Naomie HarrisMoneypenny,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1
A Walk to Remember (2002),101,78,Mandy MooreJamie Sullivan; Shane WestLandon Carter; Peter CoyoteReverend Sullivan; Daryl HannahCynthia Carter; Lauren GermanBelinda; Clayne CrawfordDean; Paz de la HuertaTracie,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0
